(('2336', '3179'), 3)
(('1732', '2762'), 5)
(('110', '1041'), 3)
(('3362', '1252'), 5)
(('1193', '296'), 18)
(('1196', '47'), 3)
(('480', '1198'), 10)
(('1278', '1225'), 3)
(('34', '3147'), 3)
(('2406', '1968'), 3)
(('364', '1210'), 3)
(('597', '3948'), 4)
(('1704', '39'), 4)
(('1269', '3157'), 3)
(('1193', '1037'), 4)
(('3703', '1193'), 7)
(('1396', '3702'), 3)
(('1259', '268'), 3)
(('3147', '457'), 4)
(('2406', '339'), 3)
(('317', '1270'), 3)
(('2716', '2541'), 6)
(('1196', '2987'), 11)
(('1136', '1036'), 6)
(('1955', '920'), 4)
(('2628', '1597'), 4)
(('296', '904'), 6)
(('2686', '2997'), 4)
(('3176', '2710'), 7)
(('50', '235'), 4)
(('2710', '2070'), 3)
(('2058', '2174'), 5)
(('253', '2240'), 3)
(('2407', '527'), 3)
(('112', '2916'), 3)
(('1210', '2872'), 5)
(('1060', '1307'), 4)
(('593', '440'), 9)
(('2145', '2942'), 4)
(('2085', '1265'), 4)
(('2759', '1923'), 3)
(('2762', '1625'), 3)
(('1', '594'), 3)
(('1393', '802'), 3)
(('2915', '594'), 3)
(('1136', '3755'), 4)
(('1193', '175'), 3)
(('3450', '551'), 4)
(('2826', '3298'), 3)
(('608', '3250'), 4)
(('2140', '1921'), 5)
(('2467', '350'), 3)
(('1196', '1265'), 6)
(('3105', '1203'), 3)
(('3186', '3006'), 3)
(('3147', '2683'), 5)
(('50', '1200'), 3)
(('1259', '2529'), 6)
(('3213', '2762'), 3)
(('2713', '2724'), 4)
(('260', '2248'), 3)
(('380', '1831'), 4)
(('1304', '594'), 3)
(('3362', '2949'), 3)
(('34', '1208'), 8)
(('2023', '2028'), 3)
(('780', '1375'), 4)
(('1947', '940'), 5)
(('541', '3623'), 4)
(('2407', '593'), 5)
(('50', '11'), 4)
(('3499', '3081'), 4)
(('2013', '2367'), 3)
(('1282', '527'), 3)
(('2716', '3408'), 11)
(('2692', '318'), 12)
(('2908', '3949'), 3)
(('3053', '3175'), 5)
(('2407', '2916'), 4)
(('2804', '3702'), 4)
(('1196', '1682'), 3)
(('2959', '2712'), 17)
(('3526', '3751'), 4)
(('3452', '3623'), 3)
(('2804', '1200'), 3)
(('2407', '2021'), 3)
(('292', '2002'), 4)
(('1230', '1296'), 6)
(('1', '2289'), 9)
(('1282', '2102'), 3)
(('1517', '2291'), 3)
(('785', '2763'), 9)
(('1347', '1214'), 3)
(('2108', '589'), 4)
(('364', '3751'), 4)
(('2599', '3299'), 3)
(('1234', '955'), 3)
(('3504', '912'), 3)
(('2395', '1252'), 3)
(('1206', '318'), 4)
(('1213', '3114'), 8)
(('3203', '913'), 4)
(('2502', '3897'), 3)
(('3210', '592'), 5)
(('1909', '2396'), 3)
(('913', '296'), 5)
(('590', '3052'), 3)
(('2406', '2916'), 6)
(('1213', '1968'), 6)
(('1580', '3264'), 3)
(('2699', '1617'), 8)
(('3361', '3543'), 3)
(('50', '1968'), 6)
(('3361', '318'), 4)
(('34', '2353'), 3)
(('2396', '2683'), 7)
(('1961', '3751'), 3)
(('3618', '3911'), 3)
(('553', '2628'), 3)
(('3246', '2028'), 3)
(('589', '1097'), 23)
(('969', '1304'), 5)
(('39', '802'), 3)
(('3534', '2580'), 3)
(('1234', '1963'), 3)
(('3578', '1391'), 6)
(('2005', '1019'), 3)
(('1912', '296'), 3)
(('2321', '1485'), 3)
(('2013', '1959'), 6)
(('1080', '2791'), 5)
(('2706', '3481'), 4)
(('2433', '2541'), 5)
(('3210', '2366'), 4)
(('3175', '3654'), 3)
(('3300', '3484'), 6)
(('1197', '2278'), 3)
(('2628', '2791'), 13)
(('589', '3624'), 3)
(('457', '3702'), 5)
(('553', '3147'), 7)
(('2687', '780'), 3)
(('1282', '2018'), 3)
(('2020', '3614'), 3)
(('1079', '1226'), 3)
(('316', '1831'), 3)
(('2598', '2690'), 4)
(('160', '1356'), 3)
(('231', '2324'), 3)
(('1265', '1372'), 3)
(('1968', '780'), 3)
(('1077', '1094'), 3)
(('720', '969'), 3)
(('1784', '52'), 3)
(('3948', '1270'), 6)
(('2948', '1580'), 5)
(('1617', '2858'), 15)
(('246', '480'), 3)
(('1', '2916'), 7)
(('3527', '1200'), 8)
(('2015', '1022'), 3)
(('2840', '2724'), 4)
(('1230', '2804'), 5)
(('3752', '2762'), 6)
(('2571', '608'), 16)
(('590', '919'), 7)
(('2324', '920'), 4)
(('1356', '21'), 3)
(('246', '36'), 5)
(('1060', '1639'), 3)
(('34', '1230'), 6)
(('1374', '1377'), 3)
(('661', '1197'), 3)
(('1278', '3671'), 4)
(('3499', '2762'), 3)
(('1036', '344'), 3)
(('2571', '509'), 3)
(('2734', '3623'), 4)
(('34', '916'), 3)
(('788', '296'), 4)
(('2716', '1350'), 5)
(('1377', '1676'), 4)
(('1676', '1831'), 3)
(('589', '2746'), 5)
(('3798', '2997'), 5)
(('2100', '2405'), 4)
(('1197', '1214'), 15)
(('922', '923'), 5)
(('2289', '745'), 4)
(('902', '858'), 4)
(('2321', '1307'), 3)
(('110', '32'), 5)
(('1277', '296'), 4)
(('2321', '1291'), 4)
(('2763', '2916'), 3)
(('1282', '1171'), 3)
(('356', '3753'), 3)
(('3793', '3879'), 4)
(('1086', '912'), 3)
(('3361', '2300'), 4)
(('1513', '541'), 3)
(('2294', '783'), 4)
(('2959', '1968'), 4)
(('733', '1527'), 5)
(('3578', '3253'), 4)
(('246', '1961'), 3)
(('1320', '2600'), 3)
(('2628', '2174'), 15)
(('50', '1387'), 6)
(('2706', '3555'), 5)
(('1210', '923'), 6)
(('648', '1240'), 7)
(('3615', '3646'), 3)
(('3534', '2268'), 3)
(('919', '3006'), 6)
(('2770', '3114'), 8)
(('968', '1221'), 6)
(('2028', '3253'), 3)
(('527', '920'), 8)
(('2710', '1270'), 8)
(('953', '318'), 4)
(('357', '1220'), 3)
(('32', '1250'), 3)
(('457', '904'), 3)
(('454', '1304'), 3)
(('2961', '2700'), 4)
(('3398', '2762'), 3)
(('3471', '1270'), 10)
(('922', '3467'), 3)
(('589', '265'), 3)
(('2502', '3948'), 3)
(('1283', '2028'), 3)
(('3201', '3089'), 3)
(('1282', '1252'), 4)
(('588', '940'), 4)
(('2858', '1747'), 7)
(('908', '902'), 4)
(('1104', '1252'), 5)
(('1097', '1358'), 4)
(('2289', '912'), 5)
(('2701', '1240'), 4)
(('2763', '1682'), 5)
(('34', '1280'), 3)
(('3256', '1097'), 3)
(('69', '318'), 3)
(('1029', '1259'), 3)
(('2687', '2746'), 3)
(('2527', '1240'), 6)
(('2571', '930'), 3)
(('1233', '265'), 5)
(('185', '1580'), 3)
(('1259', '3755'), 3)
(('2959', '480'), 7)
(('1517', '377'), 3)
(('553', '2140'), 3)
(('2396', '1097'), 6)
(('1320', '1396'), 3)
(('2395', '904'), 3)
(('2529', '3070'), 4)
(('356', '2599'), 4)
(('1408', '2291'), 3)
(('3083', '1240'), 3)
(('2015', '1608'), 4)
(('2421', '1210'), 3)
(('480', '1673'), 7)
(('648', '1610'), 9)
(('2138', '2791'), 3)
(('1022', '1907'), 4)
(('2805', '3175'), 4)
(('648', '3257'), 4)
(('969', '412'), 3)
(('2117', '1240'), 3)
(('2712', '2490'), 4)
(('2393', '32'), 3)
(('913', '2490'), 3)
(('2108', '1307'), 3)
(('2407', '1240'), 9)
(('1196', '661'), 3)
(('2396', '3408'), 12)
(('3948', '858'), 6)
(('1690', '1210'), 3)
(('1206', '1270'), 14)
(('1663', '2997'), 3)
(('3362', '1240'), 3)
(('750', '2311'), 3)
(('480', '3535'), 4)
(('2707', '2396'), 6)
(('3176', '3300'), 3)
(('3578', '1073'), 6)
(('1148', '1089'), 3)
(('1552', '1625'), 3)
(('3764', '3844'), 3)
(('1784', '2916'), 5)
(('2692', '1242'), 3)
(('3033', '3052'), 3)
(('2959', '1610'), 4)
(('198', '1591'), 3)
(('198', '1527'), 4)
(('3006', '3623'), 4)
(('2087', '2018'), 3)
(('2108', '527'), 3)
(('2716', '2804'), 8)
(('648', '6'), 5)
(('3160', '260'), 4)
(('2599', '539'), 3)
(('1093', '1240'), 5)
(('1617', '3095'), 3)
(('1301', '1199'), 3)
(('2762', '923'), 5)
(('2628', '3020'), 4)
(('2919', '594'), 3)
(('32', '3751'), 4)
(('908', '1673'), 8)
(('1376', '610'), 3)
(('2664', '1252'), 3)
(('1296', '318'), 4)
(('110', '2371'), 3)
(('608', '3916'), 4)
(('288', '296'), 3)
(('317', '1721'), 3)
(('1377', '2683'), 3)
(('2997', '1270'), 16)
(('3798', '3355'), 3)
(('1374', '1965'), 3)
(('903', '2683'), 4)
(('1221', '1959'), 3)
(('3671', '3868'), 5)
(('3362', '2858'), 3)
(('110', '3623'), 10)
(('608', '1358'), 14)
(('593', '914'), 4)
(('2140', '912'), 4)
(('50', '1258'), 3)
(('3809', '2431'), 3)
(('104', '2997'), 3)
(('1784', '969'), 4)
(('1805', '454'), 3)
(('1920', '1270'), 3)
(('3147', '2997'), 16)
(('3147', '628'), 3)
(('3146', '541'), 3)
(('2997', '2371'), 4)
(('3176', '2683'), 3)
(('2699', '1372'), 4)
(('3793', '2724'), 5)
(('1735', '1673'), 3)
(('2687', '1089'), 4)
(('1952', '1213'), 7)
(('1206', '364'), 3)
(('3355', '3114'), 3)
(('2194', '555'), 4)
(('3703', '1200'), 8)
(('1101', '1127'), 5)
(('34', '454'), 4)
(('1136', '2871'), 4)
(('552', '527'), 3)
(('527', '780'), 8)
(('1234', '1270'), 7)
(('2662', '1127'), 3)
(('2722', '2976'), 4)
(('3175', '440'), 4)
(('2628', '2013'), 4)
(('3897', '377'), 3)
(('1347', '196'), 3)
(('588', '1270'), 8)
(('1552', '589'), 5)
(('110', '2459'), 3)
(('1089', '1610'), 7)
(('1208', '1411'), 3)
(('608', '36'), 19)
(('1210', '1343'), 3)
(('62', '1213'), 5)
(('2628', '3527'), 10)
(('1617', '2872'), 3)
(('2160', '1673'), 4)
(('905', '2804'), 4)
(('1544', '1097'), 6)
(('2490', '3623'), 3)
(('1204', '923'), 3)
(('1282', '3114'), 6)
(('1210', '3039'), 4)
(('2081', '1307'), 8)
(('110', '3930'), 3)
(('260', '3089'), 5)
(('34', '1569'), 3)
(('1249', '1252'), 3)
(('2997', '1959'), 3)
(('3005', '2546'), 5)
(('1221', '2303'), 3)
(('2393', '2021'), 3)
(('2826', '2762'), 3)
(('2706', '3238'), 3)
(('25', '1094'), 7)
(('3053', '858'), 4)
(('25', '1673'), 4)
(('1617', '377'), 3)
(('1617', '1797'), 3)
(('3536', '3911'), 3)
(('1221', '2890'), 3)
(('1136', '2502'), 3)
(('762', '3753'), 4)
(('3147', '2391'), 3)
(('2324', '111'), 5)
(('1376', '1019'), 3)
(('1231', '1213'), 7)
(('2396', '1223'), 6)
(('2108', '11'), 4)
(('2628', '2311'), 6)
(('3176', '3408'), 13)
(('671', '2599'), 4)
(('2393', '2001'), 3)
(('1387', '541'), 4)
(('1513', '2683'), 3)
(('2455', '1035'), 4)
(('2581', '3174'), 3)
(('1262', '898'), 4)
(('1265', '1304'), 3)
(('34', '1266'), 7)
(('3101', '1270'), 3)
(('3155', '3147'), 3)
(('2841', '1653'), 3)
(('1136', '2100'), 3)
(('2628', '2393'), 7)
(('593', '34'), 9)
(('3256', '457'), 6)
(('589', '3033'), 3)
(('1704', '3555'), 3)
(('1219', '1960'), 4)
(('1617', '1172'), 3)
(('2194', '1690'), 3)
(('3893', '318'), 5)
(('2028', '2006'), 5)
(('2822', '1094'), 4)
(('553', '1370'), 3)
(('590', '1299'), 3)
(('1197', '36'), 3)
(('1956', '951'), 3)
(('1259', '1923'), 9)
(('3481', '3868'), 4)
(('246', '527'), 16)
(('2858', '802'), 3)
(('3578', '2871'), 3)
(('2840', '2712'), 6)
(('1608', '1676'), 3)
(('924', '2918'), 3)
(('1269', '1288'), 3)
(('527', '2019'), 5)
(('912', '2291'), 4)
(('592', '912'), 4)
(('3363', '898'), 3)
(('2571', '2019'), 3)
(('2355', '2501'), 4)
(('2598', '2700'), 5)
(('3481', '1210'), 5)
(('2761', '111'), 3)
(('110', '589'), 36)
(('2355', '3623'), 10)
(('2908', '1094'), 3)
(('1278', '3039'), 4)
(('2527', '1214'), 4)
(('588', '1377'), 5)
(('260', '3298'), 3)
(('39', '1213'), 4)
(('1378', '1291'), 4)
(('912', '3175'), 4)
(('1220', '1610'), 4)
(('912', '907'), 3)
(('588', '364'), 7)
(('1084', '1207'), 3)
(('1748', '1089'), 4)
(('3016', '2734'), 3)
(('3717', '1580'), 3)
(('3273', '2724'), 4)
(('466', '110'), 3)
(('2997', '318'), 23)
(('1027', '3751'), 3)
(('3515', '3930'), 3)
(('2019', '2916'), 4)
(('1193', '2734'), 3)
(('1197', '3836'), 3)
(('3176', '2791'), 5)
(('2762', '1288'), 3)
(('2013', '1225'), 3)
(('3654', '3702'), 4)
(('2546', '2541'), 3)
(('110', '1590'), 3)
(('2028', '3435'), 6)
(('588', '2018'), 3)
(('50', '1208'), 5)
(('1259', '1968'), 12)
(('160', '2916'), 3)
(('2770', '2987'), 5)
(('3717', '3744'), 4)
(('2058', '163'), 5)
(('2108', '480'), 6)
(('86', '2396'), 3)
(('3871', '3868'), 4)
(('2115', '1097'), 3)
(('3793', '1965'), 4)
(('435', '260'), 4)
(('2528', '1584'), 3)
(('1249', '2916'), 3)
(('3450', '2454'), 5)
(('3730', '1097'), 3)
(('2761', '3040'), 3)
(('110', '300'), 3)
(('2628', '1221'), 11)
(('3160', '2572'), 4)
(('1247', '780'), 3)
(('3793', '589'), 14)
(('1500', '2762'), 8)
(('527', '3510'), 3)
(('3334', '3435'), 4)
(('1407', '904'), 3)
(('2193', '1210'), 3)
(('1213', '3481'), 3)
(('3363', '1244'), 3)
(('1060', '3108'), 5)
(('3504', '1221'), 4)
(('2003', '3039'), 3)
(('1552', '47'), 3)
(('908', '2710'), 3)
(('858', '2641'), 3)
(('296', '318'), 33)
(('1704', '2134'), 3)
(('3753', '3452'), 3)
(('1265', '648'), 4)
(('1196', '2433'), 4)
(('671', '2985'), 3)
(('597', '2694'), 3)
(('1198', '3082'), 3)
(('2058', '3355'), 3)
(('17', '3481'), 3)
(('110', '1193'), 21)
(('2085', '39'), 4)
(('1204', '1270'), 5)
(('1193', '3386'), 3)
(('1608', '2028'), 7)
(('110', '1240'), 20)
(('2806', '3081'), 4)
(('1198', '1252'), 10)
(('2289', '2804'), 3)
(('1136', '260'), 22)
(('32', '1221'), 4)
(('2396', '1259'), 3)
(('2571', '1333'), 3)
(('1373', '329'), 6)
(('1204', '1252'), 6)
(('34', '1042'), 3)
(('2791', '3917'), 4)
(('17', '357'), 3)
(('1372', '1584'), 3)
(('3717', '2987'), 4)
(('348', '1230'), 3)
(('2174', '2987'), 4)
(('480', '2641'), 4)
(('50', '1393'), 6)
(('1231', '1094'), 3)
(('3107', '380'), 4)
(('3578', '36'), 3)
(('608', '904'), 8)
(('1', '2987'), 5)
(('3649', '1270'), 3)
(('3861', '1639'), 3)
(('3468', '527'), 5)
(('3300', '3623'), 9)
(('2013', '3016'), 3)
(('2916', '1566'), 3)
(('110', '3253'), 7)
(('292', '2026'), 3)
(('1573', '2028'), 7)
(('2628', '1278'), 4)
(('50', '428'), 3)
(('1393', '780'), 4)
(('2687', '1210'), 4)
(('1276', '1200'), 3)
(('1748', '1215'), 5)
(('1617', '2572'), 3)
(('1247', '1304'), 9)
(('1029', '1198'), 3)
(('2144', '2000'), 4)
(('260', '3219'), 3)
(('2355', '1240'), 3)
(('1231', '898'), 3)
(('1997', '1250'), 4)
(('292', '1222'), 3)
(('2762', '267'), 3)
(('648', '2712'), 5)
(('3897', '3755'), 4)
(('3753', '2710'), 6)
(('2657', '2997'), 3)
(('2762', '2428'), 7)
(('593', '3005'), 4)
(('2571', '2248'), 4)
(('1136', '1252'), 4)
(('2640', '3104'), 3)
(('527', '1228'), 3)
(('858', '3006'), 5)
(('1909', '1356'), 4)
(('50', '480'), 8)
(('2012', '2890'), 3)
(('3409', '3255'), 3)
(('1079', '1097'), 4)
(('1198', '3543'), 4)
(('2321', '1721'), 4)
(('2779', '2599'), 3)
(('2762', '1252'), 5)
(('1196', '785'), 3)
(('3578', '594'), 4)
(('6', '1396'), 4)
(('3450', '1580'), 8)
(('1580', '1873'), 3)
(('50', '1639'), 6)
(('800', '3044'), 3)
(('3793', '903'), 3)
(('1394', '2605'), 3)
(('1265', '2605'), 5)
(('1210', '1639'), 4)
(('3793', '1265'), 8)
(('1883', '2291'), 3)
(('1219', '913'), 3)
(('3160', '2712'), 6)
(('858', '2997'), 10)
(('3793', '800'), 4)
(('1374', '1199'), 7)
(('1393', '1396'), 4)
(('2581', '2396'), 5)
(('457', '2291'), 7)
(('1193', '2804'), 7)
(('1196', '3448'), 3)
(('457', '2965'), 3)
(('1101', '2716'), 3)
(('1265', '2080'), 5)
(('3300', '1270'), 4)
(('110', '3755'), 7)
(('3928', '2455'), 3)
(('733', '2987'), 4)
(('17', '2858'), 5)
(('2628', '1676'), 15)
(('902', '904'), 3)
(('3753', '474'), 3)
(('3703', '1358'), 3)
(('750', '1244'), 5)
(('2396', '2105'), 3)
(('3317', '3623'), 4)
(('1193', '2490'), 3)
(('785', '2580'), 4)
(('2628', '303'), 3)
(('1278', '2871'), 4)
(('1', '1527'), 3)
(('593', '2997'), 10)
(('2628', '1222'), 5)
(('1198', '2006'), 4)
(('3624', '3594'), 3)
(('3793', '3534'), 5)
(('2365', '260'), 3)
(('1213', '1270'), 5)
(('17', '589'), 3)
(('1552', '2353'), 5)
(('2716', '1089'), 4)
(('3717', '1610'), 4)
(('1552', '1036'), 3)
(('593', '1408'), 3)
(('3897', '1090'), 4)
(('1197', '364'), 5)
(('2997', '2724'), 8)
(('1093', '2428'), 3)
(('110', '2021'), 3)
(('3210', '3608'), 3)
(('2732', '923'), 3)
(('529', '2002'), 3)
(('2392', '2716'), 3)
(('3156', '1240'), 3)
(('608', '3147'), 13)
(('750', '2683'), 5)
(('1247', '3751'), 4)
(('2145', '1784'), 3)
(('480', '2455'), 11)
(('2018', '1405'), 3)
(('750', '898'), 4)
(('3256', '2011'), 3)
(('32', '924'), 16)
(('1060', '2396'), 5)
(('50', '527'), 19)
(('2959', '3753'), 9)
(('1', '1032'), 4)
(('3173', '1270'), 5)
(('292', '2028'), 3)
(('1259', '1088'), 3)
(('593', '2683'), 4)
(('153', '318'), 3)
(('2541', '3174'), 4)
(('3793', '916'), 4)
(('592', '457'), 6)
(('3386', '2918'), 3)
(('2395', '318'), 8)
(('3006', '2291'), 3)
(('2407', '2470'), 3)
(('1206', '904'), 5)
(('3176', '3868'), 3)
(('2987', '1566'), 3)
(('1396', '1653'), 5)
(('1210', '3555'), 5)
(('593', '3148'), 4)
(('1676', '2006'), 3)
(('1220', '1912'), 3)
(('3176', '1'), 5)
(('34', '1542'), 4)
(('1704', '1214'), 6)
(('1784', '2572'), 3)
(('25', '1617'), 4)
(('3176', '1210'), 7)
(('2581', '2672'), 3)
(('2763', '2289'), 3)
(('3809', '1617'), 5)
(('2701', '913'), 5)
(('2571', '2616'), 3)
(('1282', '1035'), 6)
(('1204', '1148'), 3)
(('3578', '2167'), 3)
(('2394', '2428'), 3)
(('3450', '1270'), 3)
(('1954', '1610'), 5)
(('3176', '2605'), 12)
(('2028', '1959'), 4)
(('908', '2010'), 3)
(('223', '1200'), 7)
(('3897', '2712'), 5)
(('3513', '3481'), 3)
(('2160', '1213'), 3)
(('1292', '3751'), 3)
(('3578', '3836'), 4)
(('3788', '1210'), 3)
(('2019', '3095'), 3)
(('2699', '2762'), 17)
(('858', '3510'), 3)
(('2628', '1408'), 5)
(('3793', '2433'), 5)
(('1357', '318'), 3)
(('144', '1965'), 5)
(('3510', '3555'), 3)
(('1304', '923'), 3)
(('410', '1580'), 3)
(('10', '593'), 3)
(('2085', '318'), 3)
(('3408', '2572'), 5)
(('2571', '920'), 3)
(('3361', '3308'), 3)
(('3534', '2598'), 3)
(('2599', '3863'), 4)
(('10', '165'), 4)
(('1193', '2997'), 23)
(('3703', '2944'), 3)
(('3300', '3755'), 4)
(('34', '750'), 6)
(('1394', '1276'), 5)
(('3793', '910'), 3)
(('3273', '2572'), 6)
(('1278', '1968'), 7)
(('1196', '2881'), 4)
(('260', '2763'), 12)
(('2571', '1372'), 4)
(('3300', '1240'), 8)
(('34', '3255'), 5)
(('3916', '3751'), 6)
(('50', '1088'), 3)
(('2699', '1210'), 11)
(('110', '1968'), 12)
(('2598', '1127'), 7)
(('3006', '1653'), 3)
(('3269', '1097'), 3)
(('2959', '2672'), 6)
(('968', '2541'), 4)
(('1449', '1240'), 3)
(('2028', '1968'), 9)
(('2605', '1610'), 4)
(('379', '541'), 3)
(('3598', '3052'), 3)
(('2162', '2100'), 3)
(('2599', '1228'), 3)
(('3424', '1307'), 4)
(('3176', '1374'), 3)
(('3754', '3623'), 3)
(('2959', '1127'), 8)
(('2001', '457'), 5)
(('1077', '924'), 5)
(('1320', '2640'), 5)
(('1367', '3623'), 3)
(('1206', '1527'), 3)
(('2716', '1220'), 7)
(('1193', '924'), 5)
(('1148', '3751'), 4)
(('1663', '1197'), 4)
(('44', '1391'), 3)
(('10', '1394'), 4)
(('1093', '3623'), 7)
(('2657', '380'), 4)
(('474', '1721'), 4)
(('3386', '1721'), 4)
(('24', '3174'), 5)
(('2599', '912'), 4)
(('1292', '1094'), 3)
(('608', '2006'), 3)
(('1252', '296'), 7)
(('19', '1127'), 3)
(('2908', '3298'), 5)
(('778', '2289'), 3)
(('1580', '539'), 6)
(('2628', '608'), 7)
(('529', '1213'), 5)
(('2762', '2700'), 10)
(('3763', '3836'), 4)
(('111', '3702'), 5)
(('2707', '3176'), 3)
(('3618', '3755'), 3)
(('1136', '480'), 5)
(('2919', '1674'), 3)
(('588', '3176'), 6)
(('2395', '2688'), 8)
(('2355', '3253'), 6)
(('527', '1784'), 5)
(('2028', '1270'), 19)
(('1257', '1090'), 4)
(('1676', '2617'), 3)
(('3256', '2804'), 3)
(('356', '2126'), 3)
(('969', '2311'), 6)
(('1960', '2028'), 3)
(('2019', '3114'), 4)
(('914', '318'), 3)
(('590', '2291'), 6)
(('2908', '912'), 3)
(('593', '110'), 9)
(('2841', '1127'), 3)
(('1230', '2243'), 5)
(('1204', '3702'), 4)
(('1100', '329'), 3)
(('3578', '3952'), 4)
(('3269', '2762'), 3)
(('1', '3591'), 3)
(('3361', '923'), 3)
(('3219', '1959'), 5)
(('29', '2617'), 3)
(('246', '3556'), 3)
(('3513', '3555'), 5)
(('3060', '3108'), 3)
(('1201', '377'), 3)
(('2287', '1208'), 3)
(('3100', '2324'), 4)
(('2846', '1032'), 4)
(('2628', '2028'), 28)
(('1294', '2289'), 3)
(('3717', '2396'), 3)
(('34', '3429'), 4)
(('1580', '2804'), 3)
(('2763', '1252'), 3)
(('1231', '1250'), 4)
(('337', '912'), 3)
(('3827', '318'), 3)
(('552', '2396'), 3)
(('1234', '3037'), 4)
(('2407', '2100'), 5)
(('2916', '1396'), 6)
(('1089', '904'), 4)
(('3915', '3753'), 3)
(('2779', '2858'), 4)
(('2657', '2710'), 3)
(('2701', '1513'), 5)
(('3189', '1193'), 3)
(('1060', '1500'), 3)
(('2706', '1036'), 4)
(('1784', '2324'), 5)
(('588', '151'), 3)
(('110', '1200'), 16)
(('2424', '1270'), 3)
(('1957', '1240'), 4)
(('1225', '1094'), 4)
(('21', '1240'), 5)
(('2571', '2605'), 6)
(('2762', '1193'), 8)
(('1199', '111'), 4)
(('1883', '1265'), 5)
(('2571', '3033'), 3)
(('2628', '1100'), 3)
(('356', '2918'), 3)
(('1339', '1270'), 6)
(('2686', '2683'), 4)
(('590', '1682'), 6)
(('2105', '1527'), 7)
(('968', '780'), 3)
(('1784', '923'), 3)
(('2248', '3174'), 3)
(('2081', '1270'), 6)
(('2407', '1584'), 3)
(('1945', '541'), 4)
(('899', '2010'), 3)
(('356', '3435'), 3)
(('3576', '1270'), 3)
(('1704', '1923'), 12)
(('1704', '3623'), 5)
(('858', '920'), 9)
(('3863', '1610'), 4)
(('2763', '3253'), 4)
(('3210', '2423'), 3)
(('858', '1089'), 7)
(('3481', '1221'), 3)
(('2013', '1270'), 3)
(('1136', '551'), 3)
(('1225', '2080'), 3)
(('3699', '1221'), 4)
(('2599', '265'), 4)
(('1204', '1258'), 3)
(('16', '3552'), 3)
(('2194', '940'), 3)
(('2628', '2405'), 4)
(('608', '3360'), 3)
(('2064', '3408'), 3)
(('2706', '1356'), 3)
(('3363', '902'), 3)
(('34', '3257'), 4)
(('2628', '2253'), 4)
(('474', '364'), 3)
(('1288', '2997'), 6)
(('3510', '2572'), 3)
(('1197', '3174'), 5)
(('223', '2890'), 3)
(('3354', '608'), 4)
(('110', '1127'), 11)
(('342', '318'), 4)
(('368', '780'), 3)
(('2797', '3114'), 9)
(('1183', '838'), 3)
(('2410', '2688'), 3)
(('1407', '1270'), 5)
(('785', '2336'), 3)
(('3450', '1090'), 4)
(('3210', '1127'), 3)
(('2571', '2288'), 9)
(('3593', '2028'), 5)
(('3246', '1221'), 3)
(('1234', '1028'), 3)
(('1294', '2788'), 5)
(('588', '1485'), 3)
(('3685', '1270'), 3)
(('1136', '1265'), 7)
(('2395', '1271'), 3)
(('104', '1210'), 6)
(('2571', '70'), 4)
(('162', '1214'), 3)
(('2571', '1834'), 3)
(('3450', '589'), 7)
(('3101', '904'), 3)
(('1625', '2746'), 4)
(('1408', '1393'), 4)
(('3703', '1199'), 5)
(('3948', '1127'), 3)
(('608', '3555'), 3)
(('2997', '1343'), 3)
(('2571', '1396'), 7)
(('3111', '2290'), 3)
(('3186', '1210'), 3)
(('3578', '3157'), 3)
(('3160', '3174'), 3)
(('2028', '3744'), 3)
(('1269', '1965'), 5)
(('3256', '1617'), 5)
(('10', '459'), 3)
(('1580', '2302'), 6)
(('671', '1214'), 3)
(('3107', '3274'), 3)
(('590', '1271'), 3)
(('2628', '1556'), 3)
(('3273', '3646'), 3)
(('2987', '3751'), 10)
(('608', '329'), 6)
(('1263', '3654'), 3)
(('3717', '6'), 3)
(('180', '1047'), 3)
(('3566', '2997'), 5)
(('3083', '2686'), 3)
(('2628', '2797'), 10)
(('551', '2490'), 3)
(('2571', '2302'), 3)
(('165', '2641'), 3)
(('2723', '2396'), 4)
(('3897', '3418'), 3)
(('2502', '2763'), 10)
(('34', '349'), 3)
(('3273', '2889'), 3)
(('2359', '3751'), 6)
(('2728', '111'), 5)
(('1193', '1747'), 3)
(('1225', '2600'), 3)
(('260', '1676'), 9)
(('1500', '2028'), 9)
(('2406', '11'), 4)
(('1212', '2288'), 3)
(('837', '3751'), 5)
(('2863', '1304'), 3)
(('357', '111'), 3)
(('2948', '1127'), 4)
(('2731', '111'), 3)
(('1148', '2028'), 3)
(('1221', '3623'), 3)
(('316', '2617'), 4)
(('2628', '2082'), 3)
(('593', '541'), 8)
(('2140', '1373'), 4)
(('1060', '2599'), 4)
(('2628', '29'), 4)
(('3300', '589'), 8)
(('1197', '913'), 8)
(('1376', '608'), 3)
(('608', '3879'), 4)
(('260', '1717'), 3)
(('1372', '3175'), 3)
(('337', '920'), 3)
(('1586', '2762'), 4)
(('2529', '924'), 6)
(('2571', '2763'), 9)
(('3424', '3671'), 3)
(('597', '1409'), 4)
(('3793', '2908'), 3)
(('2406', '2716'), 4)
(('1221', '3470'), 3)
(('593', '1183'), 3)
(('2641', '1270'), 5)
(('593', '3466'), 3)
(('1676', '2987'), 3)
(('2395', '3623'), 6)
(('3617', '3564'), 3)
(('3793', '647'), 3)
(('3793', '2054'), 3)
(('3617', '3571'), 3)
(('480', '2857'), 3)
